Timestamp,Date,Measure,TBILL,MPLcashUSDC,MPLcashUSDC-SPL,MPLcashUSDT,bIBTA,bIB01,TBONDS13,TBONDS01,STBT,USTY,USYC,RCOIN,OUSG,USDY,FOBXX,WTSYX,tfBill,FLTTX,WTSTX,WTLGX,WTTSX,TIPSX,WTGXX,USTB,BUIDL,TBV,XTBT,mTBILL,bZPR1,USFR.d
1686614400000,2023-06-13,Total Asset Value (Dollar),,12684469.93,,,2928800.00,10712704.00,7902.53,8224.32,72849331.42,,25000.00,367620.00,133792865.59,,304811094.03,1000736.64,,1016190.78,931875.37,844999.03,966922.75,962296.61,,,,,,,,
1686700800000,2023-06-14,Total Asset Value (Dollar),,12694503.05,,,2923200.00,10713720.00,7887.42,8225.10,72849331.42,,25000.00,367620.00,133792865.59,,309769878.38,1000736.64,,1016190.78,931875.37,844999.03,966922.75,962296.61,,,,,,,,
1686787200000,2023-06-15,Total Asset Value (Dollar),,13203968.80,,,2934400.00,10648696.00,7917.64,8175.18,73249454.48,,1629469.59,366620.00,138707418.33,,307810873.26,1000602.20,,1016140.52,931864.01,844999.03,966900.00,962103.69,,,,,,,,
1686873600000,2023-06-16,Total Asset Value (Dollar),,13699483.69,,,2928800.00,10693400.00,7902.53,8209.50,73249454.48,,1629469.58,366620.00,139756260.99,,306212541.41,1000567.30,,1016115.30,931840.72,844999.03,966900.00,962079.71,,,,,,,,
1686960000000,2023-06-17,Total Asset Value (Dollar),,13694806.16,,,2940000.00,10695432.00,7932.75,8211.06,73249454.48,,1629469.58,366620.00,139707846.16,,306212541.41,1000567.30,,1016115.30,931840.72,844999.03,966900.00,962079.71,,,,,,,,
1687046400000,2023-06-18,Total Asset Value (Dollar),,13696268.96,,,2940000.00,10695432.00,7932.75,8211.06,73249454.48,,1629469.58,366620.00,137771252.99,,306212541.41,1000567.30,,1016115.30,931840.72,844999.03,966900.00,962079.71,,,,,,,,
1687132800000,2023-06-19,Total Asset Value (Dollar),,13857292.30,,,2940000.00,10695432.00,7932.75,8211.06,73249454.48,,1629469.58,366620.00,137771252.99,,306212541.41,1000567.30,,1016115.30,931840.72,844999.03,966900.00,962079.71,,,,,,,,
1687219200000,2023-06-20,Total Asset Value (Dollar),,14399930.70,,,2940000.00,10695432.00,7932.75,8211.06,73249454.48,,1629469.58,366620.00,136386051.47,,306300713.43,1000515.90,,1016075.42,931817.19,844999.03,966900.00,962045.17,,,,,,,,
1687305600000,2023-06-21,Total Asset Value (Dollar),,14398036.84,,,2934400.00,10656824.00,7917.64,8181.42,73396790.35,,1629469.58,366620.00,125500228.32,,303701010.06,1000540.92,,1016100.47,931817.19,845020.95,966924.48,962071.14,,,,,,,,
1687392000000,2023-06-22,Total Asset Value (Dollar),,14100491.97,,,2934400.00,10698480.00,7917.64,8213.40,73396790.35,,1629469.58,366620.00,124885343.84,,303120918.45,1000467.98,,1016100.47,931817.19,845015.32,966924.48,962071.14,,,,,,,,
1687478400000,2023-06-23,Total Asset Value (Dollar),,13357993.94,,,2934400.00,10678160.00,7917.64,8197.80,84496778.35,,1629469.58,366620.00,124788514.18,,303242431.72,1000050.94,,1016075.31,931723.84,844921.91,966924.48,962001.07,,,,,,,,
1687564800000,2023-06-24,Total Asset Value (Dollar),,13356957.43,,,2934400.00,10714736.00,7917.64,8225.88,84496778.35,,1629469.58,366620.00,124788514.18,,303242431.72,1000050.94,,1016075.31,931723.84,844921.91,966924.48,962001.07,,,,,,,,
1687651200000,2023-06-25,Total Asset Value (Dollar),,13347775.31,,,2934400.00,12823936.00,7917.64,8225.88,84496778.35,,1629469.58,366620.00,124788514.18,,303242431.72,1000050.94,,1016075.31,931723.84,844921.91,966924.48,962001.07,,,,,,,,
1687737600000,2023-06-26,Total Asset Value (Dollar),,12636763.82,,,2934400.00,12823936.00,7917.64,8225.88,84496778.35,,1629469.58,366620.00,124836904.33,,299254679.08,1000050.94,,1016151.38,931747.79,844944.07,966924.48,962001.07,,,,,,,,
1687824000000,2023-06-27,Total Asset Value (Dollar),,16943241.09,,,2934400.00,12783808.00,7917.64,8200.14,84496803.35,,1629469.58,366620.00,124836904.33,,298539595.89,1000050.94,,1016207.15,931747.79,844944.07,966900.00,962025.66,,,,,,,,
1687910400000,2023-06-28,Total Asset Value (Dollar),,17927449.90,,,2928800.00,12787456.00,7902.53,8202.48,85003200.46,,1629469.58,366620.00,125027420.34,,298579806.61,1000050.94,,1016972.70,931747.79,844966.19,966900.00,962025.66,,,,,,,,
1687996800000,2023-06-29,Total Asset Value (Dollar),,17929571.77,,,2934400.00,12800832.00,7917.64,8211.06,85003200.46,,1629863.94,376783.72,125027420.34,,297620741.83,1000050.94,,1016921.98,931723.84,844944.03,966900.00,962025.66,,,,,,,,
1688083200000,2023-06-30,Total Asset Value (Dollar),,17943398.41,,,2917600.00,12816640.00,7872.31,8221.20,85003200.46,,1631479.94,376783.72,126216756.40,,297692153.90,1000101.92,,1016896.93,931723.84,844944.03,966900.00,962025.66,,,,,,,,
1688169600000,2023-07-01,Total Asset Value (Dollar),,17934300.78,,,2940000.00,12811776.00,7932.75,8218.08,85003200.46,,3627411.49,376783.72,126216756.40,,297692153.90,1000101.92,,1016896.93,931723.84,844944.03,966900.00,962025.66,,,,,,,,
1688256000000,2023-07-02,Total Asset Value (Dollar),,17931742.53,,,2940000.00,12811776.00,7932.75,8218.08,85003200.46,,3627411.49,376783.72,126216756.40,,297692153.90,1000101.92,,1016896.93,931723.84,844944.03,966900.00,962025.66,,,,,,,,
1688342400000,2023-07-03,Total Asset Value (Dollar),,17929844.96,,,2940000.00,12811776.00,7932.75,8218.08,85003200.46,,3627411.49,376783.72,126216756.40,,297405962.61,1000127.26,,1017176.59,931723.84,844944.03,966900.00,962025.66,,,,,,,,
1688428800000,2023-07-04,Total Asset Value (Dollar),,18184187.34,,,2917600.00,12838528.00,7872.31,8235.24,86903200.46,,3627411.49,376783.72,126216756.40,,297405962.61,1000127.26,,1017176.59,931723.84,844944.03,966900.00,962025.66,,,,,,,,
1688515200000,2023-07-05,Total Asset Value (Dollar),,17325652.37,,,2917600.00,12838528.00,7872.31,8235.24,86903200.46,,3627411.49,376783.72,125639248.36,,297455205.66,1000127.26,,1017176.59,931723.84,845170.11,966900.00,962272.88,,,,,,,,
1688601600000,2023-07-06,Total Asset Value (Dollar),,16465104.36,,499999.58,2917600.00,12799616.00,7872.31,8210.28,86903200.46,,3628282.69,376783.72,126774120.78,,297496145.75,1000127.26,,1019760.13,931723.84,845170.11,966900.00,962272.88,,,,,,,,
1688688000000,2023-07-07,Total Asset Value (Dollar),,15343487.18,,500061.15,2923200.00,12802048.00,7887.42,8211.84,88101417.87,,3628332.52,376783.72,126880543.73,,298422013.72,1000127.26,,1021279.47,931723.84,845170.11,966900.00,962272.88,,,,,,,,
1688774400000,2023-07-08,Total Asset Value (Dollar),,15361622.10,,500121.12,2917600.00,12834880.00,7872.31,8232.90,88101417.87,,3628481.70,376783.72,126880543.73,,298422013.72,1000127.26,,1021279.47,931723.84,845170.11,966900.00,962272.88,,,,,,,,
1688860800000,2023-07-09,Total Asset Value (Dollar),,20351408.30,,499917.92,2917600.00,12834880.00,7872.31,8232.90,88101417.87,,3628481.70,376783.72,126880543.73,,298422013.72,1000127.26,,1021279.47,931723.84,845170.11,966900.00,962272.88,,,,,,,,
1688947200000,2023-07-10,Total Asset Value (Dollar),,20346507.11,,500048.04,2917600.00,12834880.00,7872.31,8232.90,88101417.87,,3628481.70,376783.72,126880543.73,,298458933.93,1000407.68,,1021279.47,931759.06,845205.14,967184.41,962309.65,,,,,,,,
1689033600000,2023-07-11,Total Asset Value (Dollar),,21397875.69,,500063.12,2917600.00,12806912.00,7872.31,8214.96,88101417.87,,3628531.44,376783.72,127384969.64,,300342718.86,1000407.68,,1021279.47,931759.06,845205.14,967184.41,962308.57,,,,,,,,
1689120000000,2023-07-12,Total Asset Value (Dollar),,21408610.12,,500253.74,2917600.00,12809344.00,7872.31,8216.52,88501417.87,,3628581.17,376783.72,133005880.26,,297803003.52,1000407.68,,1021330.05,931759.06,845253.14,967184.41,962308.57,,,,,,,,
1689206400000,2023-07-13,Total Asset Value (Dollar),,21378761.98,,500195.80,2934400.00,12844608.00,7917.64,8239.14,88501417.87,,3628630.60,376783.72,150119220.55,,294262022.17,1000407.68,,1021330.05,931950.87,845231.22,967184.41,962308.57,,,,,,,,
1689292800000,2023-07-14,Total Asset Value (Dollar),,21402782.93,,500353.34,2912000.00,12847040.00,7857.20,8240.70,88501394.08,,3629329.59,376783.72,147582179.89,,294536628.46,1000405.68,,1022802.31,931950.87,845231.22,967184.41,962308.57,,,,,,,,
1689379200000,2023-07-15,Total Asset Value (Dollar),,21402606.91,,500326.57,2940000.00,12817856.00,7932.75,8221.98,88501394.08,,3629329.59,376783.72,147582179.89,,294536628.46,1000405.68,,1022802.31,931950.87,845231.22,967184.41,962308.57,,,,,,,,
1689465600000,2023-07-16,Total Asset Value (Dollar),,21195524.49,,500274.12,2940000.00,12817856.00,7932.75,8221.98,93501394.08,,3629329.59,376783.72,147582179.89,,294536628.46,1000405.68,,1022802.31,931950.87,845231.22,967184.41,962308.57,,,,,,,,
1689552000000,2023-07-17,Total Asset Value (Dollar),,21174984.99,,499903.59,2940000.00,12817856.00,7932.75,8221.98,93501394.08,,4400964.96,376783.72,147582179.89,,294581112.36,1000783.90,,1024192.63,932311.65,845569.52,967554.68,963044.90,,,,,,,,
1689638400000,2023-07-18,Total Asset Value (Dollar),,21474516.57,,500240.50,2934400.00,12821504.00,7917.64,8224.32,93501394.08,,4600221.73,376783.72,148279444.92,,294565462.56,1000809.11,,1074870.09,932311.65,845569.52,967554.68,963044.90,,,,,,,,
1689724800000,2023-07-19,Total Asset Value (Dollar),,21456666.36,,500990.57,2945600.00,12851904.00,7947.86,8243.82,94602394.08,,4600284.40,376783.72,142186960.19,,293974863.49,1000809.11,,1075628.22,932311.65,845569.52,967554.68,963044.90,,,,,,,,
1689811200000,2023-07-20,Total Asset Value (Dollar),,21444148.96,,500943.70,2928800.00,12867712.00,7902.53,8253.96,97602394.08,,4600972.31,376783.72,142186960.19,,294024501.63,1000809.11,,1079267.53,932311.65,845569.52,967554.68,963044.90,,,,,,,,
1689897600000,2023-07-21,Total Asset Value (Dollar),,21458905.12,,500869.13,2928800.00,12849472.00,7902.53,8242.26,97602394.08,,4601035.27,376783.72,142424330.85,,294143199.35,1000809.11,,1079520.16,932552.78,845569.52,967554.68,963044.90,,,,,,,,
1689984000000,2023-07-22,Total Asset Value (Dollar),,21461263.37,,500718.20,2934400.00,12875008.00,7917.64,8258.64,97602394.08,,4601035.27,376783.72,142424330.85,,294143199.35,1000809.11,,1079520.16,932552.78,845569.52,967554.68,963044.90,,,,,,,,
1690070400000,2023-07-23,Total Asset Value (Dollar),,21457880.19,,500793.01,2934400.00,12875008.00,7917.64,8258.64,97602894.08,,4601035.27,376783.72,142424330.85,,294143199.35,1000809.11,,1079520.16,932552.78,845569.52,967554.68,963044.90,,,,,,,,
1690156800000,2023-07-24,Total Asset Value (Dollar),,21471044.38,,500892.59,2934400.00,12875008.00,7917.64,8258.64,97602894.08,,4601224.14,376783.72,142614300.16,,294473864.11,1000809.11,,1082652.59,932552.78,845569.52,967554.68,963044.90,,,,,,,,
1690243200000,2023-07-25,Total Asset Value (Dollar),,21502245.34,,500646.67,2940000.00,12861632.00,7932.75,8250.06,97979317.24,,4601286.82,376783.72,144512969.27,,294513744.87,1000809.11,,1083693.94,932552.78,845569.52,967554.68,963044.90,,,,,,,,
1690329600000,2023-07-26,Total Asset Value (Dollar),,21479202.90,,501260.86,2945600.00,12849472.00,7947.86,8242.26,97979317.24,,4496303.60,376783.72,144512969.27,,294453632.55,1000809.11,,1083592.82,932552.78,845569.52,967554.68,963044.90,,,,,,,,
1690416000000,2023-07-27,Total Asset Value (Dollar),,20969254.17,,500713.45,3301200.00,15403024.00,7917.64,8251.62,97979317.24,,4497021.20,376783.72,152153189.87,,294696171.94,1051420.51,,1083592.82,932552.78,845569.52,967554.68,963044.90,,,,,,,,
1690502400000,2023-07-28,Total Asset Value (Dollar),,20978594.50,,500816.53,3301200.00,15424864.00,7917.64,8263.32,106153363.05,,4603028.81,376783.72,154050714.69,,297323918.78,1051420.51,,1084450.93,932552.78,845661.15,967554.68,963044.90,,,,,,,,
1690588800000,2023-07-29,Total Asset Value (Dollar),,20719014.97,,500831.13,3307500.00,15397200.00,7932.75,8248.50,106153363.05,,4603028.81,376783.72,154050714.69,,297323918.78,1051420.51,,1084450.93,932552.78,845661.15,967554.68,963044.90,,,,,,,,
1690675200000,2023-07-30,Total Asset Value (Dollar),,20731588.16,,500962.99,3307500.00,15397200.00,7932.75,8248.50,106153363.05,,4603028.81,376783.72,154050714.69,,297323918.78,1051420.51,,1084450.93,932552.78,845661.15,967554.68,963044.90,,,,,,,,
1690761600000,2023-07-31,Total Asset Value (Dollar),,20729593.95,,500777.18,3307500.00,15397200.00,7932.75,8248.50,106153363.05,,4603222.29,376783.72,154050714.69,,297415227.65,1051420.51,,1084450.93,932552.78,845661.15,967554.68,963044.90,,,,,,,,
1690848000000,2023-08-01,Total Asset Value (Dollar),,21228881.31,,500814.62,3294900.00,15419040.00,7902.53,8260.20,121423905.66,,5179963.73,376783.72,154114044.26,,297462164.26,1051420.51,,1085056.35,932552.78,845661.15,967579.56,963044.90,,,,,,,,
1690934400000,2023-08-02,Total Asset Value (Dollar),,21519388.76,,500464.18,3294900.00,15435056.00,7902.53,8268.78,121523906.66,,5180031.13,376783.72,153978486.61,,298421823.98,1051420.51,,1085056.35,932552.78,845684.62,967579.56,963044.90,,,,,,,,
1691020800000,2023-08-03,Total Asset Value (Dollar),,21520095.75,,500182.70,3294900.00,15403024.00,7902.53,8251.62,121523906.66,,5180285.95,376783.72,154357562.43,,297407000.66,1051470.99,,1085056.35,932552.78,845684.62,967579.56,963044.90,,,,,,,,
1691107200000,2023-08-04,Total Asset Value (Dollar),,21537238.95,,500299.21,3294900.00,15442336.00,7902.53,8272.68,121631523.22,,5181728.88,376783.72,154798274.55,,297532127.39,1051470.99,,1085308.48,932552.78,845684.62,967579.56,963044.90,,,,,,,,
1691193600000,2023-08-05,Total Asset Value (Dollar),,21524739.55,,500336.47,3313800.00,15445248.00,7947.86,8274.24,121631523.22,,5181728.88,376783.72,154798274.55,,297532127.39,1051470.99,,1085308.48,932552.78,845684.62,967579.56,963044.90,,,,,,,,
1691280000000,2023-08-06,Total Asset Value (Dollar),,21644055.06,,500002.39,3313800.00,15445248.00,7947.86,8274.24,121631523.22,,5181728.88,376783.72,154798274.55,,297532127.39,1051470.99,,1085308.48,932552.78,845684.62,967579.56,963044.90,,,,,,,,
1691366400000,2023-08-07,Total Asset Value (Dollar),,21855948.51,,500279.51,3313800.00,20749248.00,7947.86,8274.24,121631523.22,,4685197.47,376783.72,154180065.82,,297519757.92,1051470.99,,1086846.37,932552.78,845684.62,967579.56,963044.90,,,,,,,,
1691452800000,2023-08-08,Total Asset Value (Dollar),,21857994.10,,500816.59,3313800.00,20723820.00,7947.86,8264.10,121631523.22,,4685264.12,376783.72,150384018.03,,297560226.54,1051470.99,,1086871.57,932552.78,845684.62,967579.56,963044.90,,,,,,,,
1691539200000,2023-08-09,Total Asset Value (Dollar),,21756165.13,,500699.63,3301200.00,20690568.00,7917.64,8250.84,121831523.22,,4784669.92,376783.72,150384018.03,,294729782.48,1051470.99,,1086871.57,932552.78,845684.62,967579.56,963044.90,,,,,,,,
1691625600000,2023-08-10,Total Asset Value (Dollar),,22752980.07,,500292.44,3301200.00,20757072.00,7917.64,8277.36,121831523.22,,4784737.98,376783.72,155970644.58,,294624290.14,1051470.99,,1087627.36,932552.78,845684.62,967579.56,963044.90,,,,,,,,
1691712000000,2023-08-11,Total Asset Value (Dollar),,21761821.66,,500311.93,3301200.00,20757072.00,7917.64,8277.36,121831523.22,,4786012.55,376783.72,155165537.69,,294888861.85,1071665.88,,1102754.41,932552.78,845684.62,967579.56,963044.90,,,,,,,,
1691798400000,2023-08-12,Total Asset Value (Dollar),,21753351.25,,500531.95,3301200.00,20768808.00,7917.64,8282.04,121831523.22,,4786012.55,376783.72,155165537.69,,294888861.85,1071665.88,,1102754.41,932552.78,845684.62,967579.56,963044.90,,,,,,,,
1691884800000,2023-08-13,Total Asset Value (Dollar),,21755537.16,,500535.17,3301200.00,20768808.00,7917.64,8282.04,121831523.22,,4786012.55,376783.72,155165537.69,,294888861.85,1071665.88,,1102754.41,932552.78,845684.62,967579.56,963044.90,,,,,,,,
1691971200000,2023-08-14,Total Asset Value (Dollar),,21749179.17,,500199.12,3301200.00,20768808.00,7917.64,8282.04,121831523.22,,4786216.73,376783.72,154101607.29,,294952715.56,1071691.12,,1102808.48,932552.78,845684.62,967579.56,963044.90,,,,,,,,
1692057600000,2023-08-15,Total Asset Value (Dollar),,21755408.79,,500289.66,3294900.00,20770764.00,7902.53,8282.82,121981523.22,,4786284.93,376783.72,153596914.65,,294944058.01,1071716.34,,1103563.62,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1692144000000,2023-08-16,Total Asset Value (Dollar),,21776389.00,,500718.73,3320100.00,20706216.00,7962.97,8257.08,121981523.31,,4786353.13,376783.72,153596914.65,,294785301.66,1071716.34,,1103563.62,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1692230400000,2023-08-17,Total Asset Value (Dollar),,20901548.05,,498927.87,3294900.00,20784456.00,7902.53,8288.28,121981523.31,,5580323.26,376783.72,152461586.90,,293928905.27,1071741.56,,1123715.35,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1692316800000,2023-08-18,Total Asset Value (Dollar),,20988376.20,,502293.09,3294900.00,20721864.00,7902.53,8263.32,122012318.00,,5580666.83,376783.72,146069715.12,,294051233.50,1071842.42,,1126660.35,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1692403200000,2023-08-19,Total Asset Value (Dollar),,21006145.29,,502726.52,3307500.00,20743380.00,7932.75,8271.90,122012318.00,,5580666.83,376783.72,146069715.12,,294051233.50,1071842.42,,1126660.35,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1692489600000,2023-08-20,Total Asset Value (Dollar),,21355559.13,,502206.16,3307500.00,20743380.00,7932.75,8271.90,122012318.00,,5580666.83,376783.72,146069715.12,,294051233.50,1071842.42,,1126660.35,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1692576000000,2023-08-21,Total Asset Value (Dollar),,21361741.80,,502519.93,3307500.00,41953380.00,7932.75,8271.90,122012318.00,,5580905.24,376783.72,146069715.12,,294086658.25,1072346.07,,1127163.41,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1692662400000,2023-08-22,Total Asset Value (Dollar),,22414969.01,,612833.95,3294900.00,42056236.00,7902.53,8292.18,79119132.94,,5580984.56,376783.72,144149925.64,,293781897.15,1072346.07,,1172524.88,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1692748800000,2023-08-23,Total Asset Value (Dollar),,22426067.06,,613329.46,3307500.00,41977116.00,7932.75,8276.58,72418850.47,,5581060.87,376783.72,146008387.50,,293573099.17,1072346.07,,1176601.52,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1692835200000,2023-08-24,Total Asset Value (Dollar),,26393062.24,,612264.23,3301200.00,41969204.00,7917.64,8275.02,69604577.48,,5450709.19,376783.72,146008387.50,,293614322.99,1072336.07,,1176351.58,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1692921600000,2023-08-25,Total Asset Value (Dollar),,26434859.65,,612406.04,3307500.00,41949424.00,7932.75,8271.12,69604577.48,,5451197.93,376783.72,146832088.01,,293714755.88,1072336.07,,1176854.35,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1693008000000,2023-08-26,Total Asset Value (Dollar),,26425573.23,,612500.99,3294900.00,41949424.00,7902.53,8271.12,69604577.48,,5451197.93,376783.72,146832088.01,,293714755.88,1072336.07,,1176854.35,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1693094400000,2023-08-27,Total Asset Value (Dollar),,26420999.33,,612404.36,3294900.00,48099744.00,7902.53,8271.12,69604577.48,,5451197.93,376783.72,146832088.01,,293714755.88,1072336.07,,1176854.35,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1693180800000,2023-08-28,Total Asset Value (Dollar),,26430178.64,,612454.50,3294900.00,48099744.00,7902.53,8271.12,69604577.48,,5451431.70,376783.72,147875252.86,,293757027.05,1072336.07,,1177155.89,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1693267200000,2023-08-29,Total Asset Value (Dollar),,26518365.48,,612658.43,3301200.00,48244896.00,7917.64,8296.08,70204577.48,,5946865.71,376783.72,148891884.71,,293755319.55,1072336.07,,1177155.89,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1693353600000,2023-08-30,Total Asset Value (Dollar),,26518463.50,,612537.11,3313800.00,48276648.00,7947.86,8301.54,70204577.48,,5946950.89,376783.72,148797230.07,,293517406.67,1072537.40,,1177909.51,932529.09,845684.62,967579.56,963044.90,,,,,,,,
1693440000000,2023-08-31,Total Asset Value (Dollar),,26604671.41,10.00,612500.37,3307500.00,48126960.00,7932.75,8275.80,75088362.82,,5947036.07,376783.72,148797230.07,,293063646.57,1072537.40,,1177909.51,932529.09,845684.62,967579.56,963069.72,,,,,,,,
1693526400000,2023-09-01,Total Asset Value (Dollar),,26678647.75,10.00,612348.85,3307500.00,48222216.00,7932.75,8292.18,79588362.82,,5957641.57,376783.72,150288687.43,,293431385.16,1072537.40,,1177909.51,932529.09,845684.62,967579.56,963069.72,,,,,,,,
1693612800000,2023-09-02,Total Asset Value (Dollar),,26637286.50,10.00,612515.86,3313800.00,48154176.00,7947.86,8280.48,79688564.45,,5957641.57,376783.72,150288687.43,,293431385.16,1072537.40,,1177909.51,932529.09,845684.62,967579.56,963069.72,,,,,,,,
