Timestamp,Date,Measure,PAXG,XAUT,TXAU,TXAG,TXPT,VNXAU,WTGOLD
1696204800000,2023-10-02,Circulating Market Value (Dollar),463575443.98,345109237.68,10253756.26,2632140.92,855694.33,777461.73,917683.20
1696291200000,2023-10-03,Circulating Market Value (Dollar),458028566.08,343244750.03,10265338.38,2633094.44,857261.58,763615.46,917812.80
1696377600000,2023-10-04,Circulating Market Value (Dollar),455304670.50,340184003.78,10257946.03,2632449.59,855830.17,766318.27,917472.00
1696464000000,2023-10-05,Circulating Market Value (Dollar),456484245.06,340256595.32,10254770.48,2631360.24,851173.00,759101.83,917479.20
1696550400000,2023-10-06,Circulating Market Value (Dollar),454704227.70,340226170.59,10262662.81,2619610.86,851748.51,766027.07,917479.20
1696636800000,2023-10-07,Circulating Market Value (Dollar),458250419.36,342053952.87,10261023.24,2619345.96,856541.96,766514.70,917479.20
1696723200000,2023-10-08,Circulating Market Value (Dollar),461656328.58,342748942.95,10256421.32,2618289.14,856448.05,772705.45,917479.20
1696809600000,2023-10-09,Circulating Market Value (Dollar),463973614.59,345060175.81,10254623.34,2618782.40,856613.64,768180.71,917479.20
1696896000000,2023-10-10,Circulating Market Value (Dollar),464441242.93,347284594.65,10255098.55,2633929.89,856591.91,770936.69,917416.80
1696982400000,2023-10-11,Circulating Market Value (Dollar),463277150.73,346879288.07,10264927.74,2639053.18,857569.95,776719.25,917416.80
1697068800000,2023-10-12,Circulating Market Value (Dollar),466589406.79,349622315.46,10157501.82,2644807.56,856524.40,781263.88,917416.80
1697155200000,2023-10-13,Circulating Market Value (Dollar),465637149.87,348943391.09,10736210.10,2788018.17,856524.40,783150.82,917474.40
1697241600000,2023-10-14,Circulating Market Value (Dollar),476387683.64,359854150.58,10665041.00,2806866.42,857455.59,801053.19,917474.40
1697328000000,2023-10-15,Circulating Market Value (Dollar),477076952.75,360236223.32,10602406.09,2763836.77,849171.45,811348.55,917474.40
1697414400000,2023-10-16,Circulating Market Value (Dollar),476767730.32,359118927.94,10607604.84,2748157.75,854001.85,801759.12,917695.20
1697500800000,2023-10-17,Circulating Market Value (Dollar),474798979.82,357979035.88,10603767.90,2729288.49,853110.45,804616.66,917695.20
1697587200000,2023-10-18,Circulating Market Value (Dollar),477184631.12,358856801.92,10603713.10,2730437.36,853815.55,798421.49,917690.40
1697673600000,2023-10-19,Circulating Market Value (Dollar),482887456.42,363672420.32,10569272.27,2747598.45,854144.57,814353.37,918415.20
1697760000000,2023-10-20,Circulating Market Value (Dollar),487903410.85,368224251.51,10472797.12,2751515.58,855167.64,828845.66,918460.80
1697846400000,2023-10-21,Circulating Market Value (Dollar),488751905.52,369401804.70,10339470.58,2723361.02,878043.24,827369.43,918460.80
1697932800000,2023-10-22,Circulating Market Value (Dollar),488637487.76,369603104.01,10339470.58,2742374.61,878043.24,829417.10,918460.80
1698019200000,2023-10-23,Circulating Market Value (Dollar),489638286.47,368079500.78,10447023.37,2740144.89,878043.24,820678.01,918667.20
1698105600000,2023-10-24,Circulating Market Value (Dollar),485948235.25,368128653.68,10447023.37,2741276.51,878043.24,821510.30,918667.20
1698192000000,2023-10-25,Circulating Market Value (Dollar),483501760.26,367676583.58,10432841.50,2741276.51,878043.24,826554.01,918674.40
1698278400000,2023-10-26,Circulating Market Value (Dollar),483141304.79,369585741.20,10437609.33,2741276.51,878043.24,826203.50,918801.60
1698364800000,2023-10-27,Circulating Market Value (Dollar),484323078.98,370250579.63,10450422.63,2726526.49,878043.24,829926.99,918801.60
1698451200000,2023-10-28,Circulating Market Value (Dollar),489333740.26,373920639.73,10435577.88,2726526.49,878043.24,837167.29,918801.60
1698537600000,2023-10-29,Circulating Market Value (Dollar),489308073.69,373683249.45,10435577.88,2729416.06,878043.24,838164.07,918801.60
1698624000000,2023-10-30,Circulating Market Value (Dollar),484385052.74,373717815.77,10413243.93,2729416.06,878043.24,829162.45,919269.60
1698710400000,2023-10-31,Circulating Market Value (Dollar),482037820.55,371858152.38,10413243.93,2721826.93,878043.24,834129.44,918921.60
1698796800000,2023-11-01,Circulating Market Value (Dollar),479653909.02,370218379.93,10399071.07,2719066.43,878043.24,830140.88,918921.60
1698883200000,2023-11-02,Circulating Market Value (Dollar),479084950.71,370247644.11,10389019.66,2735384.05,854364.47,823914.13,918763.20
1698969600000,2023-11-03,Circulating Market Value (Dollar),474153302.56,370374235.57,10394111.05,2729003.58,854364.47,827515.53,918837.60
1699056000000,2023-11-04,Circulating Market Value (Dollar),476766702.52,371877585.98,10452902.26,2740136.89,853967.68,828886.82,918837.60
1699142400000,2023-11-05,Circulating Market Value (Dollar),475827427.51,371815621.47,10384018.36,2738599.30,854147.41,833398.37,918837.60
1699228800000,2023-11-06,Circulating Market Value (Dollar),471594562.72,370520533.70,10381111.57,2717978.84,854147.41,827274.47,919060.80
1699315200000,2023-11-07,Circulating Market Value (Dollar),468993457.59,368529249.78,9909116.11,2564082.53,854147.41,821175.36,919291.20
1699401600000,2023-11-08,Circulating Market Value (Dollar),466916116.98,367012154.76,9866827.69,2566478.36,854147.41,819743.82,919092.00
1699488000000,2023-11-09,Circulating Market Value (Dollar),460507368.54,363750177.47,9896108.07,2587313.83,854147.41,813975.38,918480.00
1699574400000,2023-11-10,Circulating Market Value (Dollar),463630815.19,365186966.67,9653617.00,2577590.09,847672.16,812250.66,918283.20
1699660800000,2023-11-11,Circulating Market Value (Dollar),458074586.84,361633075.79,9842734.14,2505864.95,847672.16,804161.11,918283.20
1699747200000,2023-11-12,Circulating Market Value (Dollar),457717580.79,361545670.11,9850615.92,2513627.28,853700.80,805301.76,918283.20
1699833600000,2023-11-13,Circulating Market Value (Dollar),456635972.01,361614120.06,10128485.58,2556655.76,853700.80,813514.68,918074.40
1699920000000,2023-11-14,Circulating Market Value (Dollar),458898709.88,362763842.70,10070892.50,2559050.65,854609.50,817052.46,918256.80
1700006400000,2023-11-15,Circulating Market Value (Dollar),458015283.81,365796348.79,10130487.91,2543519.62,849767.42,814250.81,918074.40
1700092800000,2023-11-16,Circulating Market Value (Dollar),457699923.94,365819514.37,10130956.79,2554404.34,854677.70,822923.10,918033.60
1700179200000,2023-11-17,Circulating Market Value (Dollar),457957448.16,369253071.68,10132199.52,2539110.23,854649.16,823859.48,918033.60
1700265600000,2023-11-18,Circulating Market Value (Dollar),460159140.05,368984733.28,10122139.40,2557117.56,857038.72,822477.97,918033.60
1700352000000,2023-11-19,Circulating Market Value (Dollar),458760455.41,368840028.06,10129984.84,2557497.71,856024.36,820290.36,918033.60
1700438400000,2023-11-20,Circulating Market Value (Dollar),457759564.44,368494933.78,10114825.54,2556220.86,855257.38,823893.20,918825.60
1700524800000,2023-11-21,Circulating Market Value (Dollar),457892919.48,369000002.53,10129183.19,2554329.77,854855.48,822839.69,918564.00
1700611200000,2023-11-22,Circulating Market Value (Dollar),460841411.42,372403999.84,10177184.31,2567484.32,859021.45,831136.67,918540.00
1700697600000,2023-11-23,Circulating Market Value (Dollar),461704673.63,369586241.83,10064584.79,2536793.92,850441.32,826078.33,918540.00
1700784000000,2023-11-24,Circulating Market Value (Dollar),461191460.22,371508484.14,10132708.29,2565770.92,856271.79,836859.13,917923.20
1700870400000,2023-11-25,Circulating Market Value (Dollar),462931920.62,373033361.70,10152823.54,2583844.55,856020.20,828658.55,917923.20
1700956800000,2023-11-26,Circulating Market Value (Dollar),462051565.51,372878825.91,10468345.61,2554248.12,856425.44,837536.35,917923.20
1701043200000,2023-11-27,Circulating Market Value (Dollar),462279006.22,372923768.95,11057526.74,2492478.21,855682.84,831628.56,918048.00
1701129600000,2023-11-28,Circulating Market Value (Dollar),463868122.42,375563347.71,11572695.66,2407186.98,854765.11,838318.60,918076.80
1701216000000,2023-11-29,Circulating Market Value (Dollar),469711295.05,380646371.51,11983047.79,2353515.88,849934.97,858484.21,920265.60
1701302400000,2023-11-30,Circulating Market Value (Dollar),468574012.48,380788277.74,11979936.69,2265907.88,855688.52,848448.86,920236.80
1701388800000,2023-12-01,Circulating Market Value (Dollar),467858115.64,379905846.73,11993655.16,2455980.04,855194.42,782178.96,920265.60
1701475200000,2023-12-02,Circulating Market Value (Dollar),474471198.87,386151108.95,11995184.35,2460060.01,856472.43,794738.98,920265.60
1701561600000,2023-12-03,Circulating Market Value (Dollar),473234672.90,385803898.36,12037152.11,2448691.78,857062.27,790867.13,920265.60
1701648000000,2023-12-04,Circulating Market Value (Dollar),481459974.22,393875031.36,12052044.90,2458983.74,857258.80,817608.12,922480.80
1701734400000,2023-12-05,Circulating Market Value (Dollar),465499640.58,378432352.15,12061061.81,2467988.70,859437.81,777827.36,922636.80
1701820800000,2023-12-06,Circulating Market Value (Dollar),461030782.20,376064707.24,12039862.74,2474903.42,859348.89,783472.60,922641.60
1701907200000,2023-12-07,Circulating Market Value (Dollar),459495529.35,377012880.25,11900870.19,2472126.49,860005.80,786078.55,922641.60
1701993600000,2023-12-08,Circulating Market Value (Dollar),459645859.79,377479468.66,11901837.15,2456280.20,855785.21,777726.56,922641.60
1702080000000,2023-12-09,Circulating Market Value (Dollar),456959660.78,373800556.48,11476451.14,2474964.30,855699.76,769337.22,922641.60
1702166400000,2023-12-10,Circulating Market Value (Dollar),453681803.77,373880065.84,11561211.81,2481599.38,861508.51,768814.00,922641.60
1702252800000,2023-12-11,Circulating Market Value (Dollar),453418779.77,373891284.53,11550422.02,2481929.74,862211.96,768265.50,923404.80
1702339200000,2023-12-12,Circulating Market Value (Dollar),445879494.95,369633119.13,11496993.22,2480266.14,861769.39,759094.99,923580.00
1702425600000,2023-12-13,Circulating Market Value (Dollar),444958394.72,369475738.84,11627037.26,2485457.54,856692.58,765365.20,918628.80
1702512000000,2023-12-14,Circulating Market Value (Dollar),452795655.32,378609302.57,11603653.43,2489109.69,853341.91,784941.28,918616.80
1702598400000,2023-12-15,Circulating Market Value (Dollar),452369599.50,379776114.94,11609903.42,2467696.57,856189.19,790220.12,918208.80
1702684800000,2023-12-16,Circulating Market Value (Dollar),449061592.67,375172969.04,11539040.07,2467129.76,845050.07,779568.97,918208.80
1702771200000,2023-12-17,Circulating Market Value (Dollar),447611617.36,376194894.14,11597218.18,2486337.72,844832.07,785201.75,918208.80
1702857600000,2023-12-18,Circulating Market Value (Dollar),447833426.93,375929809.85,11585520.56,2467857.26,844592.28,772676.33,917493.60
1702944000000,2023-12-19,Circulating Market Value (Dollar),449140562.33,377623604.97,11526477.39,2480403.94,838415.79,774831.12,916975.20
1703030400000,2023-12-20,Circulating Market Value (Dollar),448983246.68,380720510.46,11601508.59,2482619.49,832032.80,789451.90,917020.80
1703116800000,2023-12-21,Circulating Market Value (Dollar),447128979.63,377303178.16,11644201.75,2465877.69,831414.35,779769.74,917594.40
1703203200000,2023-12-22,Circulating Market Value (Dollar),449547575.43,380325626.11,11655223.84,2481141.36,824396.80,785304.47,917594.40
1703289600000,2023-12-23,Circulating Market Value (Dollar),449660981.56,381882225.49,11638248.19,2478518.52,823882.49,788796.20,917594.40
1703376000000,2023-12-24,Circulating Market Value (Dollar),449176280.57,381963964.94,11639199.48,2482176.57,828655.16,795204.80,917594.40
1703462400000,2023-12-25,Circulating Market Value (Dollar),449295501.71,382349678.63,11630026.51,2483263.70,827780.94,784470.79,917594.40
1703548800000,2023-12-26,Circulating Market Value (Dollar),450037415.26,382864236.63,11576999.60,2486920.34,829048.41,790924.62,917594.40
1703635200000,2023-12-27,Circulating Market Value (Dollar),448006014.80,385112571.99,11585184.23,2473807.79,822904.20,792620.64,917716.80
1703721600000,2023-12-28,Circulating Market Value (Dollar),446165191.48,386530177.90,11702374.15,2488848.00,821768.28,800105.71,917719.20
1703808000000,2023-12-29,Circulating Market Value (Dollar),442884980.47,385210422.66,11701536.16,2469444.89,817576.98,793287.78,917716.80
1703894400000,2023-12-30,Circulating Market Value (Dollar),440808839.31,384536208.77,11705702.58,2490718.32,807479.31,800127.41,917716.80
1703980800000,2023-12-31,Circulating Market Value (Dollar),438952536.67,384457746.19,11705158.18,2487863.05,806578.94,793274.60,917716.80
1704067200000,2024-01-01,Circulating Market Value (Dollar),438444617.48,383630657.70,11699690.60,2485799.46,805887.24,797272.71,917716.80
1704153600000,2024-01-02,Circulating Market Value (Dollar),438753404.40,384587364.20,11713969.87,2480245.37,806345.72,794448.67,917810.40
1704240000000,2024-01-03,Circulating Market Value (Dollar),435203084.68,383647133.02,11703536.36,2463364.10,805591.75,799396.55,917952.00
1704326400000,2024-01-04,Circulating Market Value (Dollar),431292323.73,381078780.45,11635345.88,2474676.41,801465.50,790248.41,918885.60
1704412800000,2024-01-05,Circulating Market Value (Dollar),427881485.15,380827600.05,11709120.09,2462008.20,797312.48,790670.65,920872.80
1704499200000,2024-01-06,Circulating Market Value (Dollar),428019358.74,381097190.03,11718791.14,2512579.09,795048.28,785017.36,920872.80
1704585600000,2024-01-07,Circulating Market Value (Dollar),427051556.48,381195154.48,11718419.18,2538519.82,797212.38,793823.27,920872.80
1704672000000,2024-01-08,Circulating Market Value (Dollar),427738624.77,381481151.52,11636069.14,2520836.25,794923.93,791597.08,920887.20
1704758400000,2024-01-09,Circulating Market Value (Dollar),425341133.42,378550091.54,11673279.75,2516575.52,788990.33,783099.98,921307.20
1704844800000,2024-01-10,Circulating Market Value (Dollar),426274751.51,378779790.30,11686654.05,2533275.56,782847.57,782694.49,921900.00
1704931200000,2024-01-11,Circulating Market Value (Dollar),422735888.04,377497354.85,11713530.21,2544034.51,778034.86,780707.06,921544.80
1705017600000,2024-01-12,Circulating Market Value (Dollar),422508762.79,378826394.53,11699421.96,2528668.66,774034.60,788530.06,921544.80
1705104000000,2024-01-13,Circulating Market Value (Dollar),426136284.65,382407251.23,11705822.30,2528076.13,768169.83,790613.16,921544.80
1705190400000,2024-01-14,Circulating Market Value (Dollar),425089628.69,382349815.16,11684269.78,2531790.11,762534.69,793953.46,921544.80
1705276800000,2024-01-15,Circulating Market Value (Dollar),423870589.59,380153977.83,11567903.60,2501940.01,751049.49,793147.06,921544.80
1705363200000,2024-01-16,Circulating Market Value (Dollar),426688415.31,382949844.59,11621816.95,2490254.40,713944.23,795704.86,921921.60
1705449600000,2024-01-17,Circulating Market Value (Dollar),422220211.31,377489117.19,11828664.35,2461248.13,697215.18,786443.85,922070.40
1705536000000,2024-01-18,Circulating Market Value (Dollar),419326257.88,374430327.95,11769226.42,2481824.50,698760.07,775679.17,922468.80
1705622400000,2024-01-19,Circulating Market Value (Dollar),421416553.97,376734734.02,11856984.18,2481427.59,694383.05,774784.88,922243.20
1705708800000,2024-01-20,Circulating Market Value (Dollar),420843170.06,378170908.81,11881991.97,2480818.55,698571.06,788601.01,922243.20
1705795200000,2024-01-21,Circulating Market Value (Dollar),420891846.36,377611248.48,11869694.36,2476901.40,699115.50,778747.92,922243.20
1705881600000,2024-01-22,Circulating Market Value (Dollar),419902656.91,377502520.46,11985469.11,2481160.71,695411.99,774885.31,920078.40
1705968000000,2024-01-23,Circulating Market Value (Dollar),418395761.07,375761574.96,11981507.20,2464158.39,694086.99,777988.59,920239.20
1706054400000,2024-01-24,Circulating Market Value (Dollar),419621911.86,377085062.18,11998098.78,2465708.97,695078.80,784005.34,920299.20
1706140800000,2024-01-25,Circulating Market Value (Dollar),418369730.51,375828682.32,11925017.90,2465413.29,698801.38,771891.63,920968.80
1706227200000,2024-01-26,Circulating Market Value (Dollar),416800674.00,375611590.36,11975396.17,2464365.10,697869.12,775405.15,920779.20
1706313600000,2024-01-27,Circulating Market Value (Dollar),415881855.26,374899942.91,11977498.26,2460836.83,698564.05,783599.12,920779.20
1706400000000,2024-01-28,Circulating Market Value (Dollar),416069414.39,375731150.23,11896425.87,2459710.54,697335.67,782248.44,920779.20
1706486400000,2024-01-29,Circulating Market Value (Dollar),417652476.48,376144375.89,11972356.33,2462867.85,692352.32,778556.95,920431.20
1706572800000,2024-01-30,Circulating Market Value (Dollar),417945539.22,378580607.30,11969868.02,2459634.79,693173.24,787515.11,917608.80
1706659200000,2024-01-31,Circulating Market Value (Dollar),419146880.65,379986812.47,11979315.32,2462810.04,697761.26,783097.41,917613.60
1706745600000,2024-02-01,Circulating Market Value (Dollar),417525739.82,380097793.34,11964838.67,2461770.11,693921.15,791237.55,917486.40
1706832000000,2024-02-02,Circulating Market Value (Dollar),419263896.39,382947204.89,11878992.03,2460785.86,694221.51,797269.68,918376.80
1706918400000,2024-02-03,Circulating Market Value (Dollar),416795943.59,380212255.87,11813963.95,2458774.20,690552.80,789389.65,918376.80
1707004800000,2024-02-04,Circulating Market Value (Dollar),416723495.88,380140961.41,11810300.61,2457905.81,694412.04,791127.50,918376.80
1707091200000,2024-02-05,Circulating Market Value (Dollar),416387402.96,380119661.82,11750468.62,2458280.54,694203.07,781819.70,918405.60
1707177600000,2024-02-06,Circulating Market Value (Dollar),412742808.93,377905210.10,11769678.90,2443258.98,691786.86,785665.56,918828.00
1707264000000,2024-02-07,Circulating Market Value (Dollar),414996652.85,379381003.03,11681534.21,2452564.33,693424.97,456707.06,918772.80
1707350400000,2024-02-08,Circulating Market Value (Dollar),415576929.62,379279579.67,11736076.05,2428535.92,694489.78,455643.11,918885.60
1707436800000,2024-02-09,Circulating Market Value (Dollar),412094733.57,378737737.27,11736941.11,2433101.29,693135.35,456677.15,916423.20
1707523200000,2024-02-10,Circulating Market Value (Dollar),410525925.03,377784262.12,11739936.06,2431079.94,694623.03,457005.01,916423.20
1707609600000,2024-02-11,Circulating Market Value (Dollar),409473064.29,377740729.95,11659874.81,2413663.73,694669.57,451799.02,916423.20
1707696000000,2024-02-12,Circulating Market Value (Dollar),411076072.54,377320472.69,11729814.66,2416545.90,694524.01,453963.87,916764.00
1707782400000,2024-02-13,Circulating Market Value (Dollar),408267284.71,376208320.17,11598845.70,2401298.75,694283.27,454748.99,917020.80
1707868800000,2024-02-14,Circulating Market Value (Dollar),407199456.82,371349692.98,11385837.38,2418202.90,694585.71,447051.04,917138.40
1707955200000,2024-02-15,Circulating Market Value (Dollar),404401897.27,371038869.19,11429343.58,2401935.17,693873.79,449949.34,917042.40
1708041600000,2024-02-16,Circulating Market Value (Dollar),405285864.38,373238165.43,11370668.10,2417148.34,694014.94,449690.39,917078.40
1708128000000,2024-02-17,Circulating Market Value (Dollar),405719773.82,374384838.77,11361354.05,2386539.11,698138.34,455917.30,917078.40
1708214400000,2024-02-18,Circulating Market Value (Dollar),405954272.31,374953965.58,11430914.09,2389607.00,693845.50,455799.50,917078.40
1708300800000,2024-02-19,Circulating Market Value (Dollar),406455989.44,375021732.86,11459503.28,2408497.34,694254.47,453012.52,917078.40
1708387200000,2024-02-20,Circulating Market Value (Dollar),405494229.54,375624379.22,11452688.22,2401630.52,693672.52,455973.58,917162.40
1708473600000,2024-02-21,Circulating Market Value (Dollar),407338837.62,378629464.36,11449572.84,2392957.34,694753.38,452044.93,917126.40
1708560000000,2024-02-22,Circulating Market Value (Dollar),405415778.98,379031107.24,11491612.57,2400903.49,689210.62,452358.46,917340.00
1708646400000,2024-02-23,Circulating Market Value (Dollar),403526664.79,377478103.30,11382068.57,2394456.71,690364.92,456669.46,917440.80
1708732800000,2024-02-24,Circulating Market Value (Dollar),405273122.13,377797733.66,11410780.32,2376930.77,694671.28,460410.70,917440.80
1708819200000,2024-02-25,Circulating Market Value (Dollar),404673302.33,377870916.86,11416454.54,2377098.78,694534.11,458944.19,917440.80
1708905600000,2024-02-26,Circulating Market Value (Dollar),404328528.99,379187190.44,11340006.75,2389854.30,694391.39,460973.90,917500.80
1708992000000,2024-02-27,Circulating Market Value (Dollar),402179582.40,378184744.44,11316551.67,2387807.47,695205.99,460404.51,917383.20
1709078400000,2024-02-28,Circulating Market Value (Dollar),401430564.39,378236172.93,11327275.19,2376766.06,691025.87,454510.01,917544.00
1709164800000,2024-02-29,Circulating Market Value (Dollar),403045259.20,379084720.30,11342373.21,2394408.57,694352.93,459794.04,917983.20
1709251200000,2024-03-01,Circulating Market Value (Dollar),387420929.19,380474996.30,11246301.85,2371495.37,691309.17,455545.62,917887.20
1709337600000,2024-03-02,Circulating Market Value (Dollar),392898622.92,387601255.90,11162167.52,2362769.56,693834.57,473756.45,917887.20
1709424000000,2024-03-03,Circulating Market Value (Dollar),394406891.60,387596522.66,11243499.29,2365449.51,695174.79,469214.45,917887.20
1709510400000,2024-03-04,Circulating Market Value (Dollar),390513402.30,387822125.35,11183564.69,2367144.26,700800.84,465507.79,917522.40
1709596800000,2024-03-05,Circulating Market Value (Dollar),396380435.12,392476631.48,11154733.24,2362707.97,700800.84,477220.86,917796.00
1709683200000,2024-03-06,Circulating Market Value (Dollar),398168100.17,393183887.03,10652987.79,2371884.72,700800.84,476931.02,917736.00
1709769600000,2024-03-07,Circulating Market Value (Dollar),396149813.87,399917287.57,11124748.12,2362164.29,700800.84,479746.87,917707.20
1709856000000,2024-03-08,Circulating Market Value (Dollar),398476784.93,402246634.18,11124748.12,2362164.29,700800.84,482567.05,917654.40
1709942400000,2024-03-09,Circulating Market Value (Dollar),398961668.00,405623210.54,11113099.68,2338314.51,690858.14,490612.37,917654.40
1710028800000,2024-03-10,Circulating Market Value (Dollar),399065202.88,405909526.16,11117848.27,2321395.73,690858.14,491478.76,917654.40
1710115200000,2024-03-11,Circulating Market Value (Dollar),399580443.74,406808386.98,11126066.38,2319335.92,692506.86,492155.87,919204.80
1710201600000,2024-03-12,Circulating Market Value (Dollar),401240060.27,403539400.85,11205713.63,2334819.75,692506.86,490725.54,918828.00
1710288000000,2024-03-13,Circulating Market Value (Dollar),397814912.10,402139453.56,11223568.60,2338134.70,692104.01,483873.70,918780.00
1710374400000,2024-03-14,Circulating Market Value (Dollar),400100772.92,405475842.88,11219193.39,2333350.11,691736.21,483249.84,918722.40
1710460800000,2024-03-15,Circulating Market Value (Dollar),397785385.57,401379040.07,11212440.33,2324213.48,689862.92,486579.81,924156.00
1710547200000,2024-03-16,Circulating Market Value (Dollar),396135613.21,400634009.60,11187130.41,2324580.65,686640.01,478325.40,924156.00
1710633600000,2024-03-17,Circulating Market Value (Dollar),391461409.15,400214890.15,11187148.23,2323622.60,690539.35,483904.60,924156.00
1710720000000,2024-03-18,Circulating Market Value (Dollar),394073641.40,402063767.21,11179555.04,2310615.07,691307.15,479175.08,919048.80
1710806400000,2024-03-19,Circulating Market Value (Dollar),395313623.35,401345315.72,11345503.55,2327803.57,692079.95,486147.09,919068.00
1710892800000,2024-03-20,Circulating Market Value (Dollar),392125505.23,402554431.44,11285672.99,2305004.58,691121.99,487746.38,918979.20
1710979200000,2024-03-21,Circulating Market Value (Dollar),401961180.43,410782717.16,11319391.27,2314113.37,685513.24,497120.92,918964.80
1711065600000,2024-03-22,Circulating Market Value (Dollar),399261330.31,406593798.18,11246889.01,2298413.14,685168.94,492653.89,918962.40
1711152000000,2024-03-23,Circulating Market Value (Dollar),395294125.22,404188810.72,11328881.34,2305813.02,690352.92,486687.62,918962.40
1711238400000,2024-03-24,Circulating Market Value (Dollar),394514436.81,403095841.48,11319756.83,2300566.63,684363.05,483528.09,918962.40
1711324800000,2024-03-25,Circulating Market Value (Dollar),397070249.23,404317427.47,11267887.85,2321347.11,692070.22,485053.02,918907.20
1711411200000,2024-03-26,Circulating Market Value (Dollar),398531553.45,405057906.73,11372212.96,2325708.84,692451.47,489355.02,919128.00
1711497600000,2024-03-27,Circulating Market Value (Dollar),398076783.83,406814440.07,11271940.97,2293315.66,692121.88,483312.95,924520.80
1711584000000,2024-03-28,Circulating Market Value (Dollar),400269166.57,408840995.74,11416639.81,2322692.16,692305.34,495367.47,923028.00
1711670400000,2024-03-29,Circulating Market Value (Dollar),406638903.56,416330622.68,11632438.57,2398784.22,692078.18,501585.93,923028.00
1711756800000,2024-03-30,Circulating Market Value (Dollar),407860255.32,416228584.91,11513952.48,2466604.96,692599.19,495652.31,923028.00
1711843200000,2024-03-31,Circulating Market Value (Dollar),405947413.16,416039027.68,11581510.20,2542305.30,688586.11,496083.70,923028.00
1711929600000,2024-04-01,Circulating Market Value (Dollar),408058599.86,418487479.04,11566641.63,2538869.53,689115.01,503166.28,923028.00
1712016000000,2024-04-02,Circulating Market Value (Dollar),410169165.73,419557191.68,11567763.93,2509743.63,692563.19,499196.20,923107.20
1712102400000,2024-04-03,Circulating Market Value (Dollar),414352470.40,424760253.23,11511166.32,2498765.47,691698.32,506770.26,923289.60
1712188800000,2024-04-04,Circulating Market Value (Dollar),421672279.30,428053952.35,13493862.87,2992861.82,690794.42,513507.38,925432.80
1712275200000,2024-04-05,Circulating Market Value (Dollar),416534964.84,426889438.33,13671387.86,3477931.97,699127.94,509512.67,925315.20
1712361600000,2024-04-06,Circulating Market Value (Dollar),425436745.18,434600480.86,13958706.25,3477931.97,702521.80,524142.55,925315.20
1712448000000,2024-04-07,Circulating Market Value (Dollar),422119471.15,435365126.97,13948715.96,3510636.16,702439.77,523065.26,925315.20
1712534400000,2024-04-08,Circulating Market Value (Dollar),419981148.95,430844061.84,14022571.40,3487836.93,702106.70,516933.27,926498.40
1712620800000,2024-04-09,Circulating Market Value (Dollar),424771083.41,436023866.79,14081404.36,3550920.28,714255.00,513036.44,926042.40
1712707200000,2024-04-10,Circulating Market Value (Dollar),426809185.29,438570396.38,14071761.81,3578182.93,712944.40,522973.38,925812.00
1712793600000,2024-04-11,Circulating Market Value (Dollar),424399330.16,435478269.65,14074007.85,3578245.70,711750.69,516764.52,927513.60
1712880000000,2024-04-12,Circulating Market Value (Dollar),432352213.26,442829949.90,14260886.08,3618259.16,708350.76,534654.15,927828.00
1712966400000,2024-04-13,Circulating Market Value (Dollar),430721816.49,437208224.01,14121879.99,3578804.96,707536.86,521037.59,927828.00
1713052800000,2024-04-14,Circulating Market Value (Dollar),448927207.76,439631689.32,14034749.29,3563229.80,708604.32,517840.81,927828.00
1713139200000,2024-04-15,Circulating Market Value (Dollar),437163763.27,444840485.37,14123088.52,3547366.76,708845.81,532882.28,930856.80
1713225600000,2024-04-16,Circulating Market Value (Dollar),445845315.07,444851681.31,14300116.13,3657795.95,705480.49,533756.70,931879.20
1713312000000,2024-04-17,Circulating Market Value (Dollar),440614626.07,444644784.03,14394887.05,3625861.50,704300.11,533076.83,931060.80
1713398400000,2024-04-18,Circulating Market Value (Dollar),438283290.99,441407292.16,14270407.49,3606511.48,702134.74,526009.65,931130.40
1713484800000,2024-04-19,Circulating Market Value (Dollar),437822210.30,443949134.02,14225553.81,3589256.67,706803.03,530024.64,931240.80
1713571200000,2024-04-20,Circulating Market Value (Dollar),440481474.74,446410283.21,14239051.39,3661159.03,701673.80,534519.71,931240.80
1713657600000,2024-04-21,Circulating Market Value (Dollar),438597829.09,446228189.94,14330373.45,3645728.29,697609.63,535740.75,931240.80
1713744000000,2024-04-22,Circulating Market Value (Dollar),437640730.10,445130305.40,14399907.84,3637548.76,696987.64,528795.10,930057.60
1713830400000,2024-04-23,Circulating Market Value (Dollar),428397420.88,435075944.10,14029618.76,3492036.31,707215.10,512344.84,930501.60
1713916800000,2024-04-24,Circulating Market Value (Dollar),425671161.30,433630803.46,13904231.39,3488957.10,710671.86,519100.12,930688.80
1714003200000,2024-04-25,Circulating Market Value (Dollar),423438188.89,431780242.46,13899336.01,3458628.21,709875.95,521730.46,931144.80
1714089600000,2024-04-26,Circulating Market Value (Dollar),428652161.47,434440051.27,14017482.20,3474371.37,705991.58,513859.05,931300.80
1714176000000,2024-04-27,Circulating Market Value (Dollar),431622005.78,436237909.44,14043160.52,3461731.49,699218.12,519724.23,931300.80
1714262400000,2024-04-28,Circulating Market Value (Dollar),434440886.03,436600230.00,14037800.54,3450471.80,697222.38,524360.95,931300.80
1714348800000,2024-04-29,Circulating Market Value (Dollar),433336725.26,436517625.83,13952263.15,3451628.31,693546.72,514661.68,931370.40
